scene,loc_id,sigma_1,n_raw,n_planned,clamped,x,y,z,probe_seconds
apartment_2,135,0.077729,18,18,,3.058648,-1.659589,-6.884727,1.28
apartment_2,136,0.077151,18,18,,3.058648,-1.659589,-7.384727,1.26
apartment_2,137,0.084372,22,22,,3.058648,-1.659589,-7.884727,1.20
apartment_2,138,0.069793,15,15,,3.558648,-1.659589,1.115273,1.10
apartment_2,139,0.053631,9,9,,3.558648,-1.659589,0.615273,1.20
apartment_2,145,0.073410,16,16,,3.558648,-1.659589,-2.884727,1.33
apartment_2,148,0.070499,15,15,,3.558648,-1.659589,-4.384727,1.18
apartment_2,151,0.071096,15,15,,3.558648,-1.659589,-5.884727,1.11
apartment_2,152,0.071108,15,15,,3.558648,-1.659589,-6.384727,1.22
apartment_2,153,0.079928,19,19,,3.558648,-1.659589,-6.884727,1.24
apartment_2,155,0.084483,22,22,,3.558648,-1.659589,-7.884727,1.25
apartment_2,156,0.066053,13,13,,4.058648,-1.659589,1.115273,1.16
apartment_2,157,0.055726,10,10,,4.058648,-1.659589,0.615273,1.20
apartment_2,163,0.063081,12,12,,4.058648,-1.659589,-2.884727,1.35
apartment_2,164,0.067613,14,14,,4.058648,-1.659589,-3.384727,1.20
apartment_2,165,0.066302,13,13,,4.058648,-1.659589,-3.884727,1.20
apartment_2,166,0.078484,19,19,,4.058648,-1.659589,-4.384727,1.22
apartment_2,173,0.079564,19,19,,4.058648,-1.659589,-7.884727,1.21
apartment_2,175,0.059209,11,11,,4.558648,-1.659589,0.615273,1.16
apartment_2,184,0.071851,16,16,,4.558648,-1.659589,-4.384727,1.30
apartment_2,191,0.075106,17,17,,4.558648,-1.659589,-7.884727,1.20
apartment_2,192,0.092819,26,26,,5.058648,-1.659589,1.115273,1.19
apartment_2,193,0.065073,13,13,,5.058648,-1.659589,0.615273,1.22
apartment_2,202,0.070325,15,15,,5.058648,-1.659589,-4.384727,1.30
apartment_2,209,0.082470,21,21,,5.058648,-1.659589,-7.884727,1.18
apartment_2,210,0.071036,15,15,,5.558648,-1.659589,0.615273,1.20
apartment_2,211,0.067051,14,14,,5.558648,-1.659589,0.115273,1.21
apartment_2,213,0.062089,12,12,,5.558648,-1.659589,-0.884727,1.22
apartment_2,214,0.078255,19,19,,5.558648,-1.659589,-1.384727,1.21
apartment_2,220,0.075125,17,17,,5.558648,-1.659589,-4.384727,1.30
apartment_2,223,0.081652,20,20,,5.558648,-1.659589,-5.884727,1.11
apartment_2,224,0.080236,20,20,,5.558648,-1.659589,-6.384727,1.20
apartment_2,226,0.079595,19,19,,5.558648,-1.659589,-7.384727,1.17
apartment_2,227,0.074372,17,17,,5.558648,-1.659589,-7.884727,1.17
apartment_2,230,0.069217,15,15,,6.058648,-1.659589,0.615273,1.19
apartment_2,231,0.067223,14,14,,6.058648,-1.659589,0.115273,1.25
apartment_2,232,0.068838,14,14,,6.058648,-1.659589,-0.384727,1.22
apartment_2,233,0.063372,12,12,,6.058648,-1.659589,-0.884727,1.21
apartment_2,234,0.086169,22,22,,6.058648,-1.659589,-1.384727,1.24
apartment_2,240,0.074867,17,17,,6.058648,-1.659589,-4.384727,1.31
apartment_2,243,0.084106,21,21,,6.058648,-1.659589,-5.884727,1.13
apartment_2,244,0.099453,30,30,,6.058648,-1.659589,-6.384727,1.18
apartment_2,245,0.093226,26,26,,6.058648,-1.659589,-6.884727,1.18
apartment_2,246,0.091788,25,25,,6.058648,-1.659589,-7.384727,1.16
apartment_2,247,0.081695,20,20,,6.058648,-1.659589,-7.884727,1.20
