scene,loc_id,sigma_1,n_raw,n_planned,clamped,x,y,z,probe_seconds
apartment_1,60,0.049524,8,8,,-0.478845,-1.725024,-1.241209,1.27
apartment_1,61,0.047423,7,7,,-0.478845,-1.725024,-1.741209,1.23
apartment_1,62,0.047777,7,7,,-0.478845,-1.725024,-2.241209,1.24
apartment_1,63,0.053818,9,9,,-0.478845,-1.725024,-2.741209,1.23
apartment_1,64,0.051012,8,8,,-0.478845,-1.725024,-3.241209,1.24
apartment_1,65,0.048491,7,7,,-0.478845,-1.725024,-3.741209,1.24
apartment_1,68,0.056798,10,10,,-0.478845,-1.725024,-5.241209,1.22
apartment_1,69,0.058331,11,11,,-0.478845,-1.725024,-5.741209,1.24
apartment_1,70,0.062511,12,12,,-0.478845,-1.725024,-6.241209,1.23
apartment_1,73,0.050642,8,8,,0.021155,-1.725024,0.258791,1.25
apartment_1,74,0.047737,7,7,,0.021155,-1.725024,-0.241209,1.24
apartment_1,75,0.047130,7,7,,0.021155,-1.725024,-0.741209,1.26
apartment_1,76,0.045812,7,7,,0.021155,-1.725024,-1.241209,1.25
apartment_1,77,0.047254,7,7,,0.021155,-1.725024,-1.741209,1.26
apartment_1,78,0.048191,7,7,,0.021155,-1.725024,-2.241209,1.27
apartment_1,81,0.049188,8,8,,0.021155,-1.725024,-3.741209,1.28
apartment_1,84,0.058196,11,11,,0.021155,-1.725024,-5.241209,1.24
apartment_1,85,0.062104,12,12,,0.021155,-1.725024,-5.741209,1.24
apartment_1,86,0.059557,11,11,,0.021155,-1.725024,-6.241209,1.23
apartment_1,88,0.052109,9,9,,0.521155,-1.725024,0.258791,1.23
apartment_1,89,0.049720,8,8,,0.521155,-1.725024,-0.241209,1.24
apartment_1,90,0.047974,7,7,,0.521155,-1.725024,-0.741209,1.28
apartment_1,91,0.048200,7,7,,0.521155,-1.725024,-1.241209,1.24
apartment_1,92,0.046375,7,7,,0.521155,-1.725024,-1.741209,1.28
apartment_1,93,0.050214,8,8,,0.521155,-1.725024,-2.241209,1.28
apartment_1,96,0.051771,8,8,,0.521155,-1.725024,-3.741209,1.25
apartment_1,99,0.054930,9,9,,0.521155,-1.725024,-5.241209,1.23
apartment_1,100,0.062881,12,12,,0.521155,-1.725024,-5.741209,1.22
apartment_1,101,0.064601,13,13,,0.521155,-1.725024,-6.241209,1.22
apartment_1,104,0.053026,9,9,,1.021155,-1.725024,0.258791,1.21
apartment_1,105,0.055336,10,10,,1.021155,-1.725024,-0.241209,1.25
apartment_1,106,0.053312,9,9,,1.021155,-1.725024,-0.741209,1.25
apartment_1,107,0.049411,8,8,,1.021155,-1.725024,-1.241209,1.30
apartment_1,108,0.049775,8,8,,1.021155,-1.725024,-1.741209,1.26
apartment_1,109,0.050897,8,8,,1.021155,-1.725024,-2.241209,1.26
apartment_1,110,0.057617,10,10,,1.021155,-1.725024,-2.741209,1.25
apartment_1,111,0.058408,11,11,,1.021155,-1.725024,-3.241209,1.23
apartment_1,112,0.052999,9,9,,1.021155,-1.725024,-3.741209,1.23
apartment_1,113,0.058309,11,11,,1.021155,-1.725024,-4.241209,1.23
apartment_1,114,0.057645,10,10,,1.021155,-1.725024,-4.741209,1.24
apartment_1,115,0.058322,11,11,,1.021155,-1.725024,-5.241209,1.26
apartment_1,116,0.057975,10,10,,1.021155,-1.725024,-5.741209,1.23
apartment_1,117,0.066633,14,14,,1.021155,-1.725024,-6.241209,1.22
apartment_1,119,0.056422,10,10,,1.521155,-1.725024,0.258791,0.82
apartment_1,120,0.053738,9,9,,1.521155,-1.725024,-0.241209,0.45
apartment_1,121,0.055896,10,10,,1.521155,-1.725024,-0.741209,0.95
apartment_1,122,0.053076,9,9,,1.521155,-1.725024,-1.241209,1.29
apartment_1,123,0.049876,8,8,,1.521155,-1.725024,-1.741209,1.27
apartment_1,124,0.059817,11,11,,1.521155,-1.725024,-2.241209,1.27
apartment_1,128,0.053255,9,9,,1.521155,-1.725024,-4.241209,1.25
apartment_1,129,0.054945,9,9,,1.521155,-1.725024,-4.741209,1.25
apartment_1,130,0.054121,9,9,,1.521155,-1.725024,-5.241209,1.25
apartment_1,131,0.061581,12,12,,1.521155,-1.725024,-5.741209,1.25
apartment_1,132,0.070833,15,15,,1.521155,-1.725024,-6.241209,1.25
apartment_1,134,0.048364,7,7,,2.021155,-1.725024,0.258791,0.79
apartment_1,137,0.043729,6,6,,2.521155,-1.725024,0.758791,0.58
apartment_1,138,0.045076,7,7,,2.521155,-1.725024,0.258791,0.46
apartment_1,139,0.051757,8,8,,2.521155,-1.725024,-0.241209,0.67
apartment_1,140,0.052627,9,9,,2.521155,-1.725024,-0.741209,1.11
apartment_1,141,0.044169,6,6,,2.521155,-1.725024,-1.241209,0.74
apartment_1,142,0.048116,7,7,,2.521155,-1.725024,-1.741209,0.90
apartment_1,143,0.057890,10,10,,2.521155,-1.725024,-2.241209,0.63
apartment_1,144,0.087260,23,23,,2.521155,-1.725024,-2.741209,1.00
apartment_1,145,0.067066,14,14,,2.521155,-1.725024,-3.241209,0.89
apartment_1,146,0.063085,12,12,,2.521155,-1.725024,-3.741209,1.25
apartment_1,147,0.073452,16,16,,2.521155,-1.725024,-4.241209,1.22
apartment_1,148,0.069911,15,15,,2.521155,-1.725024,-4.741209,1.22
apartment_1,149,0.068773,14,14,,2.521155,-1.725024,-5.241209,1.23
apartment_1,150,0.062858,12,12,,2.521155,-1.725024,-5.741209,1.21
apartment_1,151,0.079139,19,19,,2.521155,-1.725024,-6.241209,1.21
apartment_1,153,0.046621,7,7,,3.021155,-1.725024,0.758791,0.44
apartment_1,154,0.040190,5,6,min,3.021155,-1.725024,0.258791,0.51
apartment_1,155,0.043665,6,6,,3.021155,-1.725024,-0.241209,0.81
apartment_1,156,0.043112,6,6,,3.021155,-1.725024,-0.741209,0.66
apartment_1,157,0.043859,6,6,,3.021155,-1.725024,-1.241209,0.89
apartment_1,158,0.050264,8,8,,3.021155,-1.725024,-1.741209,0.61
apartment_1,159,0.056587,10,10,,3.021155,-1.725024,-2.241209,0.51
apartment_1,160,0.069728,15,15,,3.021155,-1.725024,-2.741209,0.65
apartment_1,161,0.067572,14,14,,3.021155,-1.725024,-3.241209,1.02
apartment_1,162,0.061834,12,12,,3.021155,-1.725024,-3.741209,1.29
apartment_1,163,0.064069,13,13,,3.021155,-1.725024,-4.241209,1.23
apartment_1,164,0.061758,12,12,,3.021155,-1.725024,-4.741209,1.23
apartment_1,165,0.065654,13,13,,3.021155,-1.725024,-5.241209,1.23
apartment_1,166,0.071718,16,16,,3.021155,-1.725024,-5.741209,1.20
apartment_1,167,0.068382,14,14,,3.021155,-1.725024,-6.241209,1.18
apartment_1,169,0.036447,4,6,min,3.521155,-1.725024,0.258791,0.56
apartment_1,170,0.038749,5,6,min,3.521155,-1.725024,-0.241209,0.91
apartment_1,171,0.039791,5,6,min,3.521155,-1.725024,-0.741209,0.67
apartment_1,172,0.042076,6,6,,3.521155,-1.725024,-1.241209,0.67
apartment_1,173,0.045486,7,7,,3.521155,-1.725024,-1.741209,0.80
apartment_1,174,0.057598,10,10,,3.521155,-1.725024,-2.241209,0.74
apartment_1,175,0.066306,13,13,,3.521155,-1.725024,-2.741209,0.88
apartment_1,176,0.064182,13,13,,3.521155,-1.725024,-3.241209,1.22
apartment_1,177,0.060796,11,11,,3.521155,-1.725024,-3.741209,1.29
apartment_1,178,0.062710,12,12,,3.521155,-1.725024,-4.241209,1.24
apartment_1,180,0.070764,15,15,,3.521155,-1.725024,-5.241209,1.20
apartment_1,181,0.065764,13,13,,3.521155,-1.725024,-5.741209,1.19
apartment_1,182,0.066892,14,14,,3.521155,-1.725024,-6.241209,1.18
apartment_1,184,0.039770,5,6,min,4.021155,-1.725024,-0.241209,0.53
apartment_1,185,0.039301,5,6,min,4.021155,-1.725024,-0.741209,0.90
apartment_1,186,0.044426,6,6,,4.021155,-1.725024,-1.241209,0.68
apartment_1,187,0.053488,9,9,,4.021155,-1.725024,-1.741209,0.93
apartment_1,188,0.045154,7,7,,4.021155,-1.725024,-2.241209,1.00
apartment_1,189,0.067650,14,14,,4.021155,-1.725024,-2.741209,0.77
apartment_1,190,0.071792,16,16,,4.021155,-1.725024,-3.241209,1.14
apartment_1,191,0.065842,13,13,,4.021155,-1.725024,-3.741209,1.24
apartment_1,195,0.063440,12,12,,4.021155,-1.725024,-5.741209,1.21
apartment_1,196,0.065742,13,13,,4.021155,-1.725024,-6.241209,1.19
apartment_1,198,0.040944,5,6,min,4.521155,-1.725024,-0.241209,0.51
apartment_1,199,0.038389,5,6,min,4.521155,-1.725024,-0.741209,0.65
apartment_1,200,0.044931,6,6,,4.521155,-1.725024,-1.741209,0.88
apartment_1,201,0.055900,10,10,,4.521155,-1.725024,-2.241209,0.54
apartment_1,202,0.058093,10,10,,4.521155,-1.725024,-2.741209,0.77
apartment_1,203,0.083783,21,21,,4.521155,-1.725024,-3.241209,1.15
apartment_1,204,0.062735,12,12,,4.521155,-1.725024,-3.741209,1.22
apartment_1,209,0.063463,12,12,,4.521155,-1.725024,-6.241209,1.18
apartment_1,210,0.051732,8,8,,5.021155,-1.725024,-1.741209,0.50
apartment_1,211,0.068213,14,14,,5.021155,-1.725024,-3.241209,1.15
apartment_1,212,0.066870,14,14,,5.021155,-1.725024,-3.741209,1.22
apartment_1,217,0.064391,13,13,,5.021155,-1.725024,-6.241209,1.17
apartment_1,218,0.078140,19,19,,5.521155,-1.725024,-3.241209,1.20
apartment_1,219,0.065526,13,13,,5.521155,-1.725024,-3.741209,1.18
apartment_1,224,0.061298,12,12,,5.521155,-1.725024,-6.241209,1.20
apartment_1,225,0.068955,15,15,,6.021155,-1.725024,-3.241209,1.22
apartment_1,226,0.074010,17,17,,6.021155,-1.725024,-3.741209,1.18
apartment_1,230,0.063096,12,12,,6.021155,-1.725024,-5.741209,1.17
apartment_1,231,0.067373,14,14,,6.021155,-1.725024,-6.241209,1.16
apartment_1,232,0.084008,21,21,,6.021155,-1.725024,-6.741209,1.15
apartment_1,233,0.071744,16,16,,6.521155,-1.725024,-3.241209,1.20
apartment_1,234,0.064477,13,13,,6.521155,-1.725024,-3.741209,1.19
apartment_1,235,0.064998,13,13,,6.521155,-1.725024,-4.241209,1.18
apartment_1,237,0.064950,13,13,,6.521155,-1.725024,-5.241209,1.16
apartment_1,238,0.063307,12,12,,6.521155,-1.725024,-5.741209,1.17
apartment_1,239,0.070989,15,15,,6.521155,-1.725024,-6.241209,1.16
apartment_1,240,0.080494,20,20,,6.521155,-1.725024,-6.741209,1.15
apartment_1,241,0.071787,16,16,,7.021155,-1.725024,-3.241209,1.20
apartment_1,242,0.068008,14,14,,7.021155,-1.725024,-3.741209,1.17
apartment_1,243,0.072797,16,16,,7.021155,-1.725024,-4.241209,1.16
apartment_1,244,0.077702,18,18,,7.021155,-1.725024,-4.741209,1.18
apartment_1,245,0.069079,15,15,,7.021155,-1.725024,-5.241209,1.18
apartment_1,246,0.065700,13,13,,7.021155,-1.725024,-5.741209,1.18
apartment_1,247,0.067763,14,14,,7.021155,-1.725024,-6.241209,1.17
apartment_1,248,0.074209,17,17,,7.021155,-1.725024,-6.741209,1.14
apartment_1,249,0.094804,27,27,,7.521155,-1.725024,-3.241209,1.22
apartment_1,250,0.073535,16,16,,7.521155,-1.725024,-3.741209,1.16
apartment_1,254,0.068038,14,14,,7.521155,-1.725024,-5.741209,1.15
apartment_1,255,0.064224,13,13,,7.521155,-1.725024,-6.241209,1.18
apartment_1,256,0.082824,21,21,,7.521155,-1.725024,-6.741209,1.15
