scene,loc_id,sigma_1,n_raw,n_planned,clamped,x,y,z,probe_seconds
frl_apartment_2,73,0.053515,9,9,,1.141887,-1.514732,0.125330,1.17
frl_apartment_2,74,0.045207,7,7,,1.141887,-1.514732,-0.374670,1.03
frl_apartment_2,75,0.043021,6,6,,1.141887,-1.514732,-0.874670,1.02
frl_apartment_2,76,0.048824,8,8,,1.141887,-1.514732,-1.374670,0.99
frl_apartment_2,77,0.053830,9,9,,1.141887,-1.514732,-1.874670,1.01
frl_apartment_2,78,0.054554,9,9,,1.141887,-1.514732,-2.374670,0.98
frl_apartment_2,79,0.042240,6,6,,1.141887,-1.514732,-2.874670,1.02
frl_apartment_2,80,0.041895,6,6,,1.141887,-1.514732,-3.374670,1.01
frl_apartment_2,81,0.042717,6,6,,1.141887,-1.514732,-3.874670,1.00
frl_apartment_2,82,0.045830,7,7,,1.141887,-1.514732,-4.374670,1.02
frl_apartment_2,83,0.061593,12,12,,1.141887,-1.514732,-4.874670,1.03
frl_apartment_2,86,0.055044,9,9,,1.641887,-1.514732,0.125330,1.03
frl_apartment_2,87,0.040605,5,6,min,1.641887,-1.514732,-0.374670,1.04
frl_apartment_2,88,0.045121,7,7,,1.641887,-1.514732,-0.874670,1.01
frl_apartment_2,89,0.042581,6,6,,1.641887,-1.514732,-1.374670,1.00
frl_apartment_2,90,0.048469,7,7,,1.641887,-1.514732,-1.874670,0.98
frl_apartment_2,91,0.044171,6,6,,1.641887,-1.514732,-2.374670,1.02
frl_apartment_2,92,0.039686,5,6,min,1.641887,-1.514732,-2.874670,1.02
frl_apartment_2,95,0.042929,6,6,,1.641887,-1.514732,-4.374670,1.00
frl_apartment_2,96,0.051850,8,8,,1.641887,-1.514732,-4.874670,1.01
frl_apartment_2,97,0.076749,18,18,,1.641887,-1.514732,-5.374670,1.04
frl_apartment_2,99,0.051924,8,8,,2.141887,-1.514732,0.125330,1.07
frl_apartment_2,100,0.040474,5,6,min,2.141887,-1.514732,-0.374670,1.01
frl_apartment_2,101,0.038997,5,6,min,2.141887,-1.514732,-0.874670,1.02
frl_apartment_2,105,0.037299,5,6,min,2.141887,-1.514732,-2.874670,0.96
frl_apartment_2,108,0.037171,5,6,min,2.141887,-1.514732,-4.374670,0.98
frl_apartment_2,112,0.053306,9,9,,2.641887,-1.514732,0.125330,1.13
frl_apartment_2,113,0.042070,6,6,,2.641887,-1.514732,-0.374670,1.02
frl_apartment_2,114,0.042317,6,6,,2.641887,-1.514732,-0.874670,1.02
frl_apartment_2,118,0.038891,5,6,min,2.641887,-1.514732,-2.874670,0.98
frl_apartment_2,119,0.040653,5,6,min,2.641887,-1.514732,-3.374670,1.01
frl_apartment_2,121,0.036405,4,6,min,2.641887,-1.514732,-4.374670,0.98
frl_apartment_2,125,0.055517,10,10,,3.141887,-1.514732,0.125330,1.12
frl_apartment_2,126,0.045087,7,7,,3.141887,-1.514732,-0.374670,1.01
frl_apartment_2,127,0.046477,7,7,,3.141887,-1.514732,-0.874670,0.95
frl_apartment_2,131,0.038481,5,6,min,3.141887,-1.514732,-2.874670,0.98
frl_apartment_2,132,0.037725,5,6,min,3.141887,-1.514732,-3.374670,1.00
frl_apartment_2,134,0.037682,5,6,min,3.141887,-1.514732,-4.374670,0.98
frl_apartment_2,138,0.054967,9,9,,3.641887,-1.514732,0.125330,1.13
frl_apartment_2,139,0.044604,6,6,,3.641887,-1.514732,-0.374670,1.01
frl_apartment_2,140,0.044107,6,6,,3.641887,-1.514732,-0.874670,1.00
frl_apartment_2,141,0.044826,6,6,,3.641887,-1.514732,-1.374670,1.00
frl_apartment_2,142,0.044051,6,6,,3.641887,-1.514732,-1.874670,0.99
frl_apartment_2,143,0.037577,5,6,min,3.641887,-1.514732,-2.374670,0.97
frl_apartment_2,144,0.034866,4,6,min,3.641887,-1.514732,-2.874670,1.02
frl_apartment_2,147,0.033125,4,6,min,3.641887,-1.514732,-4.374670,0.97
frl_apartment_2,150,0.053747,9,9,,4.141888,-1.514732,0.125330,1.04
frl_apartment_2,151,0.047332,7,7,,4.141888,-1.514732,-0.374670,1.00
frl_apartment_2,152,0.049170,8,8,,4.141888,-1.514732,-0.874670,1.01
frl_apartment_2,153,0.051910,8,8,,4.141888,-1.514732,-1.374670,1.01
frl_apartment_2,154,0.054106,9,9,,4.141888,-1.514732,-1.874670,0.99
frl_apartment_2,155,0.040041,5,6,min,4.141888,-1.514732,-2.374670,1.01
frl_apartment_2,156,0.037768,5,6,min,4.141888,-1.514732,-2.874670,1.01
frl_apartment_2,159,0.036386,4,6,min,4.141888,-1.514732,-4.374670,0.98
frl_apartment_2,162,0.049191,8,8,,4.641888,-1.514732,0.125330,1.08
frl_apartment_2,163,0.049904,8,8,,4.641888,-1.514732,-0.374670,1.04
frl_apartment_2,164,0.064863,13,13,,4.641888,-1.514732,-0.874670,1.05
frl_apartment_2,166,0.043345,6,6,,4.641888,-1.514732,-2.374670,0.98
frl_apartment_2,167,0.038439,5,6,min,4.641888,-1.514732,-2.874670,1.01
frl_apartment_2,168,0.036234,4,6,min,4.641888,-1.514732,-3.374670,1.01
frl_apartment_2,169,0.032842,4,6,min,4.641888,-1.514732,-3.874670,1.00
frl_apartment_2,170,0.036165,4,6,min,4.641888,-1.514732,-4.374670,0.98
frl_apartment_2,171,0.041784,6,6,,4.641888,-1.514732,-4.874670,0.97
frl_apartment_2,177,0.085209,22,22,,5.141888,-1.514732,-0.874670,1.05
frl_apartment_2,180,0.053259,9,9,,5.141888,-1.514732,-2.374670,0.98
frl_apartment_2,181,0.036978,5,6,min,5.141888,-1.514732,-2.874670,0.98
frl_apartment_2,182,0.034431,4,6,min,5.141888,-1.514732,-3.374670,0.95
frl_apartment_2,183,0.034242,4,6,min,5.141888,-1.514732,-3.874670,1.00
frl_apartment_2,184,0.038454,5,6,min,5.141888,-1.514732,-4.374670,1.00
frl_apartment_2,187,0.052573,9,9,,5.641888,-1.514732,-2.374670,1.05
frl_apartment_2,188,0.041634,6,6,,5.641888,-1.514732,-2.874670,0.97
frl_apartment_2,189,0.037454,5,6,min,5.641888,-1.514732,-3.374670,0.99
frl_apartment_2,190,0.037283,5,6,min,5.641888,-1.514732,-3.874670,1.00
frl_apartment_2,191,0.036553,4,6,min,5.641888,-1.514732,-4.374670,1.00
frl_apartment_2,194,0.058267,11,11,,6.141888,-1.514732,-2.374670,1.01
frl_apartment_2,198,0.045119,7,7,,6.141888,-1.514732,-4.374670,0.97
frl_apartment_2,202,0.055476,10,10,,6.641888,-1.514732,-2.374670,0.97
frl_apartment_2,203,0.044494,6,6,,6.641888,-1.514732,-2.874670,0.98
frl_apartment_2,207,0.049650,8,8,,6.641888,-1.514732,-4.874670,1.00
frl_apartment_2,210,0.053840,9,9,,7.141888,-1.514732,-2.374670,0.95
frl_apartment_2,211,0.044885,6,6,,7.141888,-1.514732,-2.874670,0.97
frl_apartment_2,215,0.060086,11,11,,7.141888,-1.514732,-4.874670,1.03
frl_apartment_2,217,0.053613,9,9,,7.641888,-1.514732,-2.374670,0.93
frl_apartment_2,218,0.048289,7,7,,7.641888,-1.514732,-2.874670,0.96
frl_apartment_2,221,0.052815,9,9,,7.641888,-1.514732,-4.374670,0.94
frl_apartment_2,222,0.067637,14,14,,7.641888,-1.514732,-4.874670,1.04
frl_apartment_2,224,0.070116,15,15,,8.141888,-1.514732,-1.874670,0.93
frl_apartment_2,225,0.055845,10,10,,8.141888,-1.514732,-2.374670,0.96
frl_apartment_2,226,0.048308,7,7,,8.141888,-1.514732,-2.874670,0.98
frl_apartment_2,227,0.047218,7,7,,8.141888,-1.514732,-3.374670,0.98
frl_apartment_2,228,0.047485,7,7,,8.141888,-1.514732,-3.874670,0.98
frl_apartment_2,229,0.054444,9,9,,8.141888,-1.514732,-4.374670,1.02
frl_apartment_2,230,0.059419,11,11,,8.141888,-1.514732,-4.874670,0.99
frl_apartment_2,233,0.057564,10,10,,8.641888,-1.514732,-2.374670,0.94
frl_apartment_2,237,0.056341,10,10,,8.641888,-1.514732,-4.374670,0.90
