scene,loc_id,sigma_1,n_raw,n_planned,clamped,x,y,z,probe_seconds
frl_apartment_3,198,0.035694,4,6,min,6.300113,-1.538082,-2.982030,0.92
frl_apartment_3,199,0.034981,4,6,min,6.300113,-1.538082,-3.482030,0.96
frl_apartment_3,200,0.034850,4,6,min,6.300113,-1.538082,-3.982030,0.97
frl_apartment_3,201,0.049394,8,8,,6.300113,-1.538082,-4.482030,0.98
frl_apartment_3,202,0.055851,10,10,,6.300113,-1.538082,-4.982030,1.00
frl_apartment_3,206,0.038973,5,6,min,6.800113,-1.538082,-2.982030,0.90
frl_apartment_3,207,0.033643,4,6,min,6.800113,-1.538082,-3.482030,0.88
frl_apartment_3,208,0.039025,5,6,min,6.800113,-1.538082,-3.982030,0.89
frl_apartment_3,209,0.047001,7,7,,6.800113,-1.538082,-4.482030,0.89
frl_apartment_3,210,0.053539,9,9,,6.800113,-1.538082,-4.982030,0.97
frl_apartment_3,214,0.040870,5,6,min,7.300113,-1.538082,-2.982030,0.91
frl_apartment_3,215,0.035059,4,6,min,7.300113,-1.538082,-3.482030,0.88
frl_apartment_3,216,0.039346,5,6,min,7.300113,-1.538082,-3.982030,0.95
frl_apartment_3,217,0.043316,6,6,,7.300113,-1.538082,-4.482030,0.96
frl_apartment_3,218,0.049715,8,8,,7.300113,-1.538082,-4.982030,0.96
frl_apartment_3,222,0.039154,5,6,min,7.800113,-1.538082,-2.982030,0.92
frl_apartment_3,223,0.040526,5,6,min,7.800113,-1.538082,-3.482030,0.97
frl_apartment_3,224,0.041178,6,6,,7.800113,-1.538082,-3.982030,0.97
frl_apartment_3,225,0.046349,7,7,,7.800113,-1.538082,-4.482030,0.96
frl_apartment_3,226,0.056047,10,10,,7.800113,-1.538082,-4.982030,0.96
frl_apartment_3,230,0.049877,8,8,,8.300114,-1.538082,-2.982030,0.93
frl_apartment_3,231,0.042307,6,6,,8.300114,-1.538082,-3.482030,0.96
frl_apartment_3,232,0.051949,8,8,,8.300114,-1.538082,-3.982030,0.88
frl_apartment_3,233,0.056916,10,10,,8.300114,-1.538082,-4.482030,0.97
frl_apartment_3,234,0.074078,17,17,,8.300114,-1.538082,-4.982030,0.96
