scene,loc_id,sigma_1,n_raw,n_planned,clamped,x,y,z,probe_seconds
apartment_0,58,0.064889,13,13,,-1.109645,-1.543482,3.183166,1.54
apartment_0,59,0.064675,13,13,,-1.109645,-1.543482,2.683166,1.54
apartment_0,60,0.065617,13,13,,-1.109645,-1.543482,2.183166,1.54
apartment_0,61,0.068325,14,14,,-1.109645,-1.543482,1.683166,1.53
apartment_0,62,0.068028,14,14,,-1.109645,-1.543482,1.183166,1.54
apartment_0,63,0.069121,15,15,,-1.109645,-1.543482,0.683166,1.52
apartment_0,72,0.063317,12,12,,-0.609645,-1.543482,5.683166,1.57
apartment_0,73,0.065515,13,13,,-0.609645,-1.543482,5.183166,1.52
apartment_0,74,0.058438,11,11,,-0.609645,-1.543482,4.683166,1.57
apartment_0,78,0.065303,13,13,,-0.609645,-1.543482,2.683166,1.54
apartment_0,79,0.064642,13,13,,-0.609645,-1.543482,2.183166,1.57
apartment_0,82,0.064658,13,13,,-0.609645,-1.543482,0.683166,1.53
apartment_0,86,0.106295,34,34,,-0.609645,-1.543482,-1.316834,1.46
apartment_0,93,0.060408,11,11,,-0.109645,-1.543482,6.683166,1.60
apartment_0,94,0.059770,11,11,,-0.109645,-1.543482,6.183166,1.55
apartment_0,95,0.058851,11,11,,-0.109645,-1.543482,5.683166,1.56
apartment_0,96,0.061951,12,12,,-0.109645,-1.543482,5.183166,1.54
apartment_0,97,0.060482,11,11,,-0.109645,-1.543482,4.683166,1.54
apartment_0,101,0.068190,14,14,,-0.109645,-1.543482,2.683166,1.54
apartment_0,105,0.069061,15,15,,-0.109645,-1.543482,0.683166,1.48
apartment_0,106,0.069605,15,15,,-0.109645,-1.543482,0.183166,1.52
apartment_0,107,0.085564,22,22,,-0.109645,-1.543482,-0.316834,1.52
apartment_0,108,0.083031,21,21,,-0.109645,-1.543482,-0.816834,1.52
apartment_0,109,0.082584,21,21,,-0.109645,-1.543482,-1.316834,1.51
apartment_0,116,0.054945,9,9,,0.390355,-1.543482,7.183166,1.61
apartment_0,117,0.058421,11,11,,0.390355,-1.543482,6.683166,1.56
apartment_0,118,0.058138,10,10,,0.390355,-1.543482,6.183166,1.54
apartment_0,119,0.067862,14,14,,0.390355,-1.543482,5.683166,1.52
apartment_0,120,0.063326,12,12,,0.390355,-1.543482,5.183166,1.55
apartment_0,121,0.061282,12,12,,0.390355,-1.543482,4.683166,1.58
apartment_0,124,0.070075,15,15,,0.390355,-1.543482,3.183166,1.55
apartment_0,125,0.077892,18,18,,0.390355,-1.543482,2.683166,1.53
apartment_0,126,0.070354,15,15,,0.390355,-1.543482,2.183166,1.57
apartment_0,129,0.072346,16,16,,0.390355,-1.543482,0.683166,1.47
apartment_0,130,0.073645,17,17,,0.390355,-1.543482,0.183166,1.53
apartment_0,131,0.073046,16,16,,0.390355,-1.543482,-0.316834,1.52
apartment_0,132,0.072479,16,16,,0.390355,-1.543482,-0.816834,1.54
apartment_0,133,0.083986,21,21,,0.390355,-1.543482,-1.316834,1.49
apartment_0,139,0.053672,9,9,,0.890355,-1.543482,7.683166,1.62
apartment_0,140,0.057030,10,10,,0.890355,-1.543482,7.183166,1.54
apartment_0,141,0.058296,11,11,,0.890355,-1.543482,6.683166,1.54
apartment_0,142,0.061573,12,12,,0.890355,-1.543482,6.183166,1.54
apartment_0,143,0.065536,13,13,,0.890355,-1.543482,5.683166,1.55
apartment_0,144,0.064740,13,13,,0.890355,-1.543482,5.183166,1.53
apartment_0,145,0.061764,12,12,,0.890355,-1.543482,4.683166,1.57
apartment_0,146,0.059547,11,11,,0.890355,-1.543482,4.183166,1.54
apartment_0,147,0.064638,13,13,,0.890355,-1.543482,3.683166,1.53
apartment_0,148,0.080358,20,20,,0.890355,-1.543482,3.183166,1.55
apartment_0,149,0.078473,19,19,,0.890355,-1.543482,2.683166,1.53
apartment_0,153,0.076661,18,18,,0.890355,-1.543482,0.683166,1.49
apartment_0,154,0.074313,17,17,,0.890355,-1.543482,0.183166,1.49
apartment_0,155,0.077475,18,18,,0.890355,-1.543482,-0.316834,1.52
apartment_0,156,0.074307,17,17,,0.890355,-1.543482,-0.816834,1.52
apartment_0,157,0.072130,16,16,,0.890355,-1.543482,-1.316834,1.49
apartment_0,159,0.092072,26,26,,1.390355,-1.543482,9.183166,1.62
apartment_0,160,0.081657,20,20,,1.390355,-1.543482,8.683166,1.57
apartment_0,161,0.069583,15,15,,1.390355,-1.543482,8.183166,1.54
apartment_0,162,0.061063,12,12,,1.390355,-1.543482,7.683166,1.52
apartment_0,163,0.058609,11,11,,1.390355,-1.543482,7.183166,1.52
apartment_0,164,0.057682,10,10,,1.390355,-1.543482,6.683166,1.53
apartment_0,165,0.063551,12,12,,1.390355,-1.543482,6.183166,1.52
apartment_0,166,0.067604,14,14,,1.390355,-1.543482,5.683166,1.57
apartment_0,167,0.085089,22,22,,1.390355,-1.543482,5.183166,1.54
apartment_0,168,0.069511,15,15,,1.390355,-1.543482,4.683166,1.58
apartment_0,169,0.059282,11,11,,1.390355,-1.543482,4.183166,1.54
apartment_0,170,0.068692,14,14,,1.390355,-1.543482,3.683166,1.54
apartment_0,171,0.089507,24,24,,1.390355,-1.543482,3.183166,1.50
apartment_0,176,0.091873,25,25,,1.390355,-1.543482,0.683166,1.49
apartment_0,177,0.087795,23,23,,1.390355,-1.543482,0.183166,1.50
apartment_0,179,0.081041,20,20,,1.390355,-1.543482,-0.816834,1.49
apartment_0,180,0.077559,18,18,,1.390355,-1.543482,-1.316834,1.51
apartment_0,183,0.084437,22,22,,1.890355,-1.543482,8.683166,1.64
apartment_0,184,0.067591,14,14,,1.890355,-1.543482,8.183166,1.54
apartment_0,185,0.058284,11,11,,1.890355,-1.543482,7.683166,1.54
apartment_0,186,0.059847,11,11,,1.890355,-1.543482,7.183166,1.50
apartment_0,187,0.059230,11,11,,1.890355,-1.543482,6.683166,1.51
apartment_0,190,0.066899,14,14,,1.890355,-1.543482,4.183166,1.58
apartment_0,191,0.089379,24,24,,1.890355,-1.543482,3.683166,1.50
apartment_0,196,0.095151,27,27,,1.890355,-1.543482,-0.816834,1.38
apartment_0,197,0.075326,17,17,,1.890355,-1.543482,-1.316834,1.48
apartment_0,198,0.075204,17,17,,1.890355,-1.543482,-1.816834,1.47
apartment_0,199,0.082257,20,20,,1.890355,-1.543482,-2.316834,1.48
apartment_0,200,0.091689,25,25,,1.890355,-1.543482,-2.816834,1.47
apartment_0,201,0.093495,26,26,,1.890355,-1.543482,-3.316834,1.45
apartment_0,202,0.091217,25,25,,1.890355,-1.543482,-3.816834,1.47
apartment_0,203,0.107368,35,35,,1.890355,-1.543482,-4.316834,1.45
apartment_0,204,0.065706,13,13,,2.390355,-1.543482,8.183166,1.68
apartment_0,205,0.065177,13,13,,2.390355,-1.543482,7.683166,1.52
apartment_0,206,0.069488,15,15,,2.390355,-1.543482,7.183166,1.51
apartment_0,207,0.069099,15,15,,2.390355,-1.543482,6.683166,1.52
apartment_0,208,0.094819,27,27,,2.390355,-1.543482,6.183166,1.50
apartment_0,210,0.074357,17,17,,2.390355,-1.543482,3.683166,1.52
apartment_0,211,0.085418,22,22,,2.390355,-1.543482,3.183166,1.47
apartment_0,213,0.097808,29,29,,2.390355,-1.543482,2.183166,1.42
apartment_0,214,0.104532,33,33,,2.390355,-1.543482,1.683166,1.45
apartment_0,215,0.074924,17,17,,2.390355,-1.543482,-1.316834,1.34
apartment_0,216,0.077349,18,18,,2.390355,-1.543482,-1.816834,1.46
apartment_0,217,0.082371,21,21,,2.390355,-1.543482,-2.316834,1.46
apartment_0,218,0.084126,21,21,,2.390355,-1.543482,-2.816834,1.48
apartment_0,221,0.093552,26,26,,2.390355,-1.543482,-4.316834,1.42
apartment_0,222,0.095266,27,27,,2.890355,-1.543482,8.683166,1.63
apartment_0,223,0.074205,17,17,,2.890355,-1.543482,8.183166,1.49
apartment_0,224,0.067838,14,14,,2.890355,-1.543482,7.683166,1.50
apartment_0,225,0.074978,17,17,,2.890355,-1.543482,7.183166,1.48
apartment_0,226,0.077566,18,18,,2.890355,-1.543482,6.683166,1.49
apartment_0,227,0.083147,21,21,,2.890355,-1.543482,6.183166,1.46
apartment_0,229,0.078281,19,19,,2.890355,-1.543482,3.683166,1.50
apartment_0,230,0.081588,20,20,,2.890355,-1.543482,3.183166,1.50
apartment_0,231,0.083209,21,21,,2.890355,-1.543482,2.683166,1.45
apartment_0,232,0.085346,22,22,,2.890355,-1.543482,2.183166,1.47
apartment_0,233,0.091244,25,25,,2.890355,-1.543482,1.683166,1.48
apartment_0,234,0.099859,30,30,,2.890355,-1.543482,1.183166,1.45
apartment_0,237,0.083057,21,21,,2.890355,-1.543482,-1.316834,1.35
apartment_0,238,0.076570,18,18,,2.890355,-1.543482,-1.816834,1.47
apartment_0,239,0.077027,18,18,,2.890355,-1.543482,-2.316834,1.45
apartment_0,240,0.084308,21,21,,2.890355,-1.543482,-2.816834,1.47
apartment_0,242,0.087520,23,23,,2.890355,-1.543482,-3.816834,1.47
apartment_0,243,0.090922,25,25,,2.890355,-1.543482,-4.316834,1.46
apartment_0,244,0.085581,22,22,,3.390355,-1.543482,8.683166,1.65
apartment_0,245,0.081937,20,20,,3.390355,-1.543482,8.183166,1.52
apartment_0,246,0.075889,18,18,,3.390355,-1.543482,7.683166,1.46
apartment_0,247,0.077797,18,18,,3.390355,-1.543482,7.183166,1.49
apartment_0,248,0.085826,22,22,,3.390355,-1.543482,6.683166,1.50
apartment_0,249,0.094814,27,27,,3.390355,-1.543482,6.183166,1.45
apartment_0,251,0.080224,20,20,,3.390355,-1.543482,3.683166,1.53
apartment_0,252,0.083378,21,21,,3.390355,-1.543482,3.183166,1.46
apartment_0,253,0.082207,20,20,,3.390355,-1.543482,2.683166,1.48
apartment_0,254,0.087951,23,23,,3.390355,-1.543482,2.183166,1.44
apartment_0,255,0.081711,20,20,,3.390355,-1.543482,1.683166,1.47
apartment_0,256,0.090253,25,25,,3.390355,-1.543482,1.183166,1.45
apartment_0,258,0.114517,39,39,,3.390355,-1.543482,0.183166,1.43
apartment_0,259,0.114491,39,39,,3.390355,-1.543482,-0.316834,1.46
apartment_0,260,0.104959,33,33,,3.390355,-1.543482,-0.816834,1.45
apartment_0,261,0.084008,21,21,,3.390355,-1.543482,-1.316834,1.44
apartment_0,262,0.100234,30,30,,3.390355,-1.543482,-1.816834,1.42
apartment_0,263,0.101417,31,31,,3.390355,-1.543482,-2.316834,1.46
apartment_0,264,0.085693,22,22,,3.390355,-1.543482,-2.816834,1.45
apartment_0,267,0.091774,25,25,,3.390355,-1.543482,-4.316834,1.44
apartment_0,268,0.084496,22,22,,3.890355,-1.543482,8.683166,1.65
apartment_0,269,0.082356,21,21,,3.890355,-1.543482,8.183166,1.50
apartment_0,270,0.082899,21,21,,3.890355,-1.543482,7.683166,1.46
apartment_0,271,0.105759,34,34,,3.890355,-1.543482,7.183166,1.49
apartment_0,276,0.084462,22,22,,3.890355,-1.543482,3.683166,1.52
apartment_0,280,0.088766,24,24,,3.890355,-1.543482,1.683166,1.51
apartment_0,281,0.092865,26,26,,3.890355,-1.543482,1.183166,1.47
apartment_0,282,0.099194,30,30,,3.890355,-1.543482,0.683166,1.45
apartment_0,283,0.109507,36,36,,3.890355,-1.543482,0.183166,1.45
apartment_0,284,0.112601,38,38,,3.890355,-1.543482,-0.316834,1.44
apartment_0,285,0.124322,46,40,max,3.890355,-1.543482,-0.816834,1.46
apartment_0,286,0.098850,29,29,,3.890355,-1.543482,-3.316834,1.29
apartment_0,287,0.105307,33,33,,3.890355,-1.543482,-3.816834,1.42
apartment_0,288,0.108731,35,35,,3.890355,-1.543482,-4.316834,1.45
apartment_0,290,0.082038,20,20,,4.390355,-1.543482,8.683166,1.66
apartment_0,291,0.083584,21,21,,4.390355,-1.543482,8.183166,1.50
apartment_0,292,0.085785,22,22,,4.390355,-1.543482,7.683166,1.48
apartment_0,300,0.093271,26,26,,4.390355,-1.543482,3.683166,1.54
apartment_0,301,0.087961,23,23,,4.390355,-1.543482,3.183166,1.49
apartment_0,303,0.089442,24,24,,4.390355,-1.543482,2.183166,1.47
apartment_0,304,0.092747,26,26,,4.390355,-1.543482,1.683166,1.47
apartment_0,305,0.096852,28,28,,4.390355,-1.543482,1.183166,1.51
apartment_0,306,0.100003,30,30,,4.390355,-1.543482,0.683166,1.45
apartment_0,307,0.126516,48,40,max,4.390355,-1.543482,0.183166,1.47
apartment_0,308,0.123903,46,40,max,4.390355,-1.543482,-0.316834,1.44
apartment_0,310,0.120296,43,40,max,4.390355,-1.543482,-3.316834,1.29
apartment_0,313,0.092235,26,26,,4.890355,-1.543482,8.683166,1.62
apartment_0,314,0.082611,21,21,,4.890355,-1.543482,8.183166,1.50
apartment_0,315,0.092074,26,26,,4.890355,-1.543482,7.683166,1.46
apartment_0,316,0.110532,37,37,,4.890355,-1.543482,7.183166,1.46
apartment_0,322,0.107193,34,34,,4.890355,-1.543482,3.683166,1.54
apartment_0,323,0.103174,32,32,,4.890355,-1.543482,3.183166,1.49
apartment_0,325,0.095162,27,27,,4.890355,-1.543482,2.183166,1.48
apartment_0,326,0.098435,29,29,,4.890355,-1.543482,1.683166,1.46
apartment_0,327,0.099345,30,30,,4.890355,-1.543482,1.183166,1.48
apartment_0,330,0.108153,35,35,,5.390355,-1.543482,8.683166,1.46
apartment_0,331,0.088237,23,23,,5.390355,-1.543482,8.183166,1.47
apartment_0,332,0.091947,25,25,,5.390355,-1.543482,7.683166,1.47
apartment_0,333,0.098544,29,29,,5.390355,-1.543482,7.183166,1.47
apartment_0,334,0.109526,36,36,,5.390355,-1.543482,6.683166,1.49
