scene,loc_id,sigma_1,n_raw,n_planned,clamped,x,y,z,probe_seconds
frl_apartment_5,81,0.037777,5,6,min,1.346365,-1.470114,-3.398274,0.96
frl_apartment_5,82,0.037772,5,6,min,1.346365,-1.470114,-3.898274,0.88
frl_apartment_5,83,0.042707,6,6,,1.346365,-1.470114,-4.398274,0.98
frl_apartment_5,84,0.045183,7,7,,1.346365,-1.470114,-4.898274,0.97
frl_apartment_5,87,0.053987,9,9,,1.846365,-1.470114,0.101726,1.15
frl_apartment_5,88,0.041037,5,6,min,1.846365,-1.470114,-0.398274,0.99
frl_apartment_5,89,0.036899,5,6,min,1.846365,-1.470114,-0.898274,0.98
frl_apartment_5,90,0.045177,7,7,,1.846365,-1.470114,-1.398274,0.88
frl_apartment_5,91,0.044596,6,6,,1.846365,-1.470114,-1.898274,0.95
frl_apartment_5,92,0.039211,5,6,min,1.846365,-1.470114,-2.398274,0.96
frl_apartment_5,93,0.034127,4,6,min,1.846365,-1.470114,-2.898274,0.96
frl_apartment_5,94,0.032681,4,6,min,1.846365,-1.470114,-3.398274,0.96
frl_apartment_5,95,0.036267,4,6,min,1.846365,-1.470114,-3.898274,0.95
frl_apartment_5,96,0.035834,4,6,min,1.846365,-1.470114,-4.398274,0.96
frl_apartment_5,97,0.040882,5,6,min,1.846365,-1.470114,-4.898274,0.97
frl_apartment_5,100,0.049549,8,8,,2.346365,-1.470114,0.101726,1.09
frl_apartment_5,101,0.038742,5,6,min,2.346365,-1.470114,-0.398274,0.91
frl_apartment_5,102,0.037769,5,6,min,2.346365,-1.470114,-0.898274,0.97
frl_apartment_5,103,0.037566,5,6,min,2.346365,-1.470114,-1.398274,0.95
frl_apartment_5,104,0.039934,5,6,min,2.346365,-1.470114,-1.898274,0.96
frl_apartment_5,105,0.037070,5,6,min,2.346365,-1.470114,-2.398274,0.96
frl_apartment_5,106,0.035024,4,6,min,2.346365,-1.470114,-2.898274,0.95
frl_apartment_5,107,0.030753,3,6,min,2.346365,-1.470114,-3.398274,0.94
frl_apartment_5,108,0.032332,4,6,min,2.346365,-1.470114,-3.898274,0.93
frl_apartment_5,109,0.033976,4,6,min,2.346365,-1.470114,-4.398274,0.96
frl_apartment_5,110,0.040242,5,6,min,2.346365,-1.470114,-4.898274,0.93
frl_apartment_5,111,0.054903,9,9,,2.346365,-1.470114,-5.398274,0.96
frl_apartment_5,113,0.049576,8,8,,2.846365,-1.470114,0.101726,1.02
frl_apartment_5,114,0.040562,5,6,min,2.846365,-1.470114,-0.398274,0.99
frl_apartment_5,115,0.035752,4,6,min,2.846365,-1.470114,-0.898274,0.98
frl_apartment_5,116,0.036517,4,6,min,2.846365,-1.470114,-1.398274,0.97
frl_apartment_5,117,0.038409,5,6,min,2.846365,-1.470114,-1.898274,0.98
frl_apartment_5,120,0.031594,3,6,min,2.846365,-1.470114,-3.398274,0.79
frl_apartment_5,121,0.030509,3,6,min,2.846365,-1.470114,-3.898274,0.97
frl_apartment_5,122,0.038398,5,6,min,2.846365,-1.470114,-4.398274,0.95
frl_apartment_5,127,0.048646,7,7,,3.346365,-1.470114,0.101726,1.08
frl_apartment_5,128,0.040496,5,6,min,3.346365,-1.470114,-0.398274,0.98
frl_apartment_5,129,0.039502,5,6,min,3.346365,-1.470114,-0.898274,1.00
frl_apartment_5,130,0.039246,5,6,min,3.346365,-1.470114,-1.398274,0.99
frl_apartment_5,134,0.033550,4,6,min,3.346365,-1.470114,-3.398274,0.92
frl_apartment_5,135,0.029517,3,6,min,3.346365,-1.470114,-3.898274,0.98
frl_apartment_5,136,0.033620,4,6,min,3.346365,-1.470114,-4.398274,0.98
frl_apartment_5,140,0.049145,8,8,,3.846365,-1.470114,0.101726,1.13
frl_apartment_5,141,0.045093,7,7,,3.846365,-1.470114,-0.398274,1.01
frl_apartment_5,142,0.040211,5,6,min,3.846365,-1.470114,-0.898274,1.00
frl_apartment_5,143,0.041136,5,6,min,3.846365,-1.470114,-1.398274,0.99
frl_apartment_5,147,0.034817,4,6,min,3.846365,-1.470114,-3.398274,0.91
frl_apartment_5,148,0.028162,3,6,min,3.846365,-1.470114,-3.898274,0.98
frl_apartment_5,149,0.030298,3,6,min,3.846365,-1.470114,-4.398274,0.97
frl_apartment_5,152,0.048488,7,7,,4.346365,-1.470114,0.101726,1.10
frl_apartment_5,153,0.047955,7,7,,4.346365,-1.470114,-0.398274,1.04
frl_apartment_5,154,0.052282,9,9,,4.346365,-1.470114,-0.898274,0.95
frl_apartment_5,155,0.052382,9,9,,4.346365,-1.470114,-1.398274,0.91
frl_apartment_5,156,0.044395,6,6,,4.346365,-1.470114,-1.898274,0.99
frl_apartment_5,157,0.038026,5,6,min,4.346365,-1.470114,-2.398274,0.98
frl_apartment_5,158,0.037153,5,6,min,4.346365,-1.470114,-2.898274,1.00
frl_apartment_5,159,0.034229,4,6,min,4.346365,-1.470114,-3.398274,0.97
frl_apartment_5,160,0.029518,3,6,min,4.346365,-1.470114,-3.898274,0.98
frl_apartment_5,161,0.029339,3,6,min,4.346365,-1.470114,-4.398274,1.00
frl_apartment_5,162,0.035803,4,6,min,4.346365,-1.470114,-4.898274,0.98
frl_apartment_5,164,0.047290,7,7,,4.846365,-1.470114,0.101726,1.15
frl_apartment_5,165,0.051441,8,8,,4.846365,-1.470114,-0.398274,1.03
frl_apartment_5,166,0.067455,14,14,,4.846365,-1.470114,-0.898274,1.05
frl_apartment_5,169,0.041019,5,6,min,4.846365,-1.470114,-2.398274,0.92
frl_apartment_5,170,0.033568,4,6,min,4.846365,-1.470114,-2.898274,0.95
frl_apartment_5,171,0.029505,3,6,min,4.846365,-1.470114,-3.398274,0.95
frl_apartment_5,172,0.027565,3,6,min,4.846365,-1.470114,-3.898274,0.96
frl_apartment_5,173,0.031655,3,6,min,4.846365,-1.470114,-4.398274,0.97
frl_apartment_5,174,0.038576,5,6,min,4.846365,-1.470114,-4.898274,0.91
frl_apartment_5,178,0.078671,19,19,,5.346365,-1.470114,-0.398274,1.16
frl_apartment_5,179,0.074264,17,17,,5.346365,-1.470114,-0.898274,1.06
frl_apartment_5,182,0.040828,5,6,min,5.346365,-1.470114,-2.398274,0.93
frl_apartment_5,183,0.036365,4,6,min,5.346365,-1.470114,-2.898274,0.98
frl_apartment_5,184,0.031140,3,6,min,5.346365,-1.470114,-3.398274,0.97
frl_apartment_5,185,0.028771,3,6,min,5.346365,-1.470114,-3.898274,0.98
frl_apartment_5,186,0.034184,4,6,min,5.346365,-1.470114,-4.398274,0.99
frl_apartment_5,187,0.039393,5,6,min,5.346365,-1.470114,-4.898274,0.98
frl_apartment_5,191,0.035458,4,6,min,5.846365,-1.470114,-2.898274,0.99
frl_apartment_5,192,0.033939,4,6,min,5.846365,-1.470114,-3.398274,0.84
frl_apartment_5,193,0.031769,3,6,min,5.846365,-1.470114,-3.898274,0.99
frl_apartment_5,194,0.036794,4,6,min,5.846365,-1.470114,-4.398274,0.99
frl_apartment_5,199,0.038832,5,6,min,6.346365,-1.470114,-2.898274,0.92
frl_apartment_5,200,0.033590,4,6,min,6.346365,-1.470114,-3.398274,0.98
frl_apartment_5,201,0.036921,5,6,min,6.346365,-1.470114,-3.898274,0.99
frl_apartment_5,202,0.040859,5,6,min,6.346365,-1.470114,-4.398274,0.98
frl_apartment_5,207,0.037580,5,6,min,6.846365,-1.470114,-2.898274,0.96
frl_apartment_5,208,0.036549,4,6,min,6.846365,-1.470114,-3.398274,0.99
frl_apartment_5,209,0.034227,4,6,min,6.846365,-1.470114,-3.898274,0.99
frl_apartment_5,210,0.046852,7,7,,6.846365,-1.470114,-4.398274,1.01
frl_apartment_5,215,0.036821,5,6,min,7.346365,-1.470114,-2.898274,0.98
frl_apartment_5,216,0.035149,4,6,min,7.346365,-1.470114,-3.398274,1.00
frl_apartment_5,217,0.037205,5,6,min,7.346365,-1.470114,-3.898274,0.99
frl_apartment_5,218,0.041577,6,6,,7.346365,-1.470114,-4.398274,1.00
frl_apartment_5,223,0.039873,5,6,min,7.846365,-1.470114,-2.898274,0.98
frl_apartment_5,224,0.038558,5,6,min,7.846365,-1.470114,-3.398274,0.98
frl_apartment_5,225,0.039124,5,6,min,7.846365,-1.470114,-3.898274,0.97
frl_apartment_5,226,0.051913,8,8,,7.846365,-1.470114,-4.398274,0.97
frl_apartment_5,227,0.066618,14,14,,7.846365,-1.470114,-4.898274,0.99
frl_apartment_5,231,0.050175,8,8,,8.346365,-1.470114,-2.898274,0.92
frl_apartment_5,232,0.047804,7,7,,8.346365,-1.470114,-3.398274,0.98
frl_apartment_5,233,0.044236,6,6,,8.346365,-1.470114,-3.898274,0.99
frl_apartment_5,234,0.054970,9,9,,8.346365,-1.470114,-4.398274,1.00
frl_apartment_5,235,0.079939,19,19,,8.346365,-1.470114,-4.898274,1.00
frl_apartment_5,242,0.073317,16,16,,8.846365,-1.470114,-4.398274,0.95
frl_apartment_5,243,0.107884,35,35,,8.846365,-1.470114,-4.898274,1.00
frl_apartment_5,247,0.094448,27,27,,9.346365,-1.470114,-4.898274,0.97
