scene,loc_id,sigma_1,n_raw,n_planned,clamped,x,y,z,probe_seconds
frl_apartment_4,179,0.043216,6,6,,4.984250,-1.548102,6.448494,0.98
frl_apartment_4,180,0.042523,6,6,,4.984250,-1.548102,5.948494,1.03
frl_apartment_4,181,0.050729,8,8,,4.984250,-1.548102,5.448494,1.01
frl_apartment_4,182,0.042221,6,6,,4.984250,-1.548102,4.948494,1.00
frl_apartment_4,183,0.042093,6,6,,4.984250,-1.548102,4.448494,1.01
frl_apartment_4,184,0.037389,5,6,min,4.984250,-1.548102,3.948494,0.99
frl_apartment_4,186,0.035663,4,6,min,4.984250,-1.548102,2.948494,1.02
frl_apartment_4,187,0.039911,5,6,min,4.984250,-1.548102,2.448494,1.02
frl_apartment_4,190,0.060740,11,11,,4.984250,-1.548102,0.948494,1.08
frl_apartment_4,191,0.053755,9,9,,4.984250,-1.548102,0.448494,1.03
frl_apartment_4,198,0.050826,8,8,,5.484250,-1.548102,7.948494,1.07
frl_apartment_4,199,0.051226,8,8,,5.484250,-1.548102,7.448494,1.01
frl_apartment_4,200,0.049897,8,8,,5.484250,-1.548102,6.948494,1.00
frl_apartment_4,201,0.051490,8,8,,5.484250,-1.548102,6.448494,1.00
frl_apartment_4,202,0.057730,10,10,,5.484250,-1.548102,5.948494,1.02
frl_apartment_4,203,0.063113,12,12,,5.484250,-1.548102,5.448494,1.03
frl_apartment_4,204,0.056790,10,10,,5.484250,-1.548102,4.948494,0.99
frl_apartment_4,205,0.045163,7,7,,5.484250,-1.548102,4.448494,0.99
frl_apartment_4,208,0.040842,5,6,min,5.484250,-1.548102,2.948494,1.01
frl_apartment_4,209,0.039290,5,6,min,5.484250,-1.548102,2.448494,1.03
frl_apartment_4,223,0.062144,12,12,,5.984250,-1.548102,7.448494,1.09
frl_apartment_4,224,0.062220,12,12,,5.984250,-1.548102,6.948494,1.00
frl_apartment_4,228,0.063841,13,13,,5.984250,-1.548102,4.448494,0.96
